Source,Predicate,Target
http://example.org/fraud#Transaction_T003,http://example.org/fraud#location,Mooreview
http://example.org/fraud#Device_D026,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T048,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A100
http://example.org/fraud#Transaction_T057,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M001
http://example.org/fraud#Transaction_T051,http://example.org/fraud#location,Alexanderside
http://example.org/fraud#User_U086,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U009,http://example.org/fraud#address,"23785 Christina Stravenue, Bakershire, UT 80524"
http://example.org/fraud#User_U083,http://example.org/fraud#email,fergusonerik@howell-clarke.com
http://example.org/fraud#Device_D035,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#User_U098,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Account_A038,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Transaction_T015,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Transaction_T052,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Transaction_T013,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Account_A052,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Transaction_T029,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M008
http://example.org/fraud#User_U041,http://example.org/fraud#name,Cheryl Pearson
http://example.org/fraud#Account_A049,http://example.org/fraud#accountType,Savings
http://example.org/fraud#User_U073,http://example.org/fraud#dateJoined,2025-02-10T00:00:00
http://example.org/fraud#Device_D072,http://example.org/fraud#deviceOS,Windows
http://example.org/fraud#Transaction_T027,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M019
http://example.org/fraud#User_U074,http://example.org/fraud#phone,+1-391-407-1989x3980
http://example.org/fraud#Account_A027,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Transaction_T066,http://example.org/fraud#location,South Rachelview
http://example.org/fraud#Account_A034,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U022,http://example.org/fraud#phone,652-853-7387x979
http://example.org/fraud#Device_D098,http://example.org/fraud#geolocation,"30.4656, 100.1238"
http://example.org/fraud#Account_A093,http://example.org/fraud#balance,1792.66
http://example.org/fraud#Transaction_T091,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M017
http://example.org/fraud#Account_A025,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U025
http://example.org/fraud#Transaction_T062,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A044
http://example.org/fraud#Transaction_T040,http://example.org/fraud#amount,2190.44
http://example.org/fraud#Account_A028,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U028
http://example.org/fraud#User_U036,http://example.org/fraud#email,ygibson@miller.net
http://example.org/fraud#User_U015,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U072,http://example.org/fraud#address,"2486 Luis Field Suite 490, Lake Nathan, IA 35815"
http://example.org/fraud#Device_D009,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#User_U013,http://example.org/fraud#email,petersonemily@hotmail.com
http://example.org/fraud#Device_D045,http://example.org/fraud#geolocation,"-64.4495, 121.5405"
http://example.org/fraud#Device_D023,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Account_A065,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U065
http://example.org/fraud#Merchant_M012,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#Device_D082,http://example.org/fraud#lastUsedTimestamp,2025-02-09 02:08:37
http://example.org/fraud#Account_A031,http://example.org/fraud#balance,9199.24
http://example.org/fraud#Transaction_T068,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M007
http://example.org/fraud#Account_A057,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U069,http://example.org/fraud#ipAddress,10.137.234.36
http://example.org/fraud#Account_A068,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Account_A068,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U068
http://example.org/fraud#Device_D040,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T058,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M003
http://example.org/fraud#Transaction_T010,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M003
http://example.org/fraud#Merchant_M001,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#Transaction_T053,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Transaction_T071,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Transaction_T023,http://example.org/fraud#amount,74.61
http://example.org/fraud#User_U046,http://example.org/fraud#phone,001-172-114-6240
http://example.org/fraud#Transaction_T076,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M005
http://example.org/fraud#User_U042,http://example.org/fraud#ipAddress,10.15.206.182
http://example.org/fraud#Account_A072,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Account_A007,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#User_U088,http://example.org/fraud#dateJoined,2025-01-05T00:00:00
http://example.org/fraud#Transaction_T033,http://example.org/fraud#timestamp,2025-01-16 07:20:09
http://example.org/fraud#Transaction_T054,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A054
http://example.org/fraud#Merchant_M012,http://example.org/fraud#location,Dyerfort
http://example.org/fraud#User_U071,http://example.org/fraud#name,Sherri Robinson
http://example.org/fraud#Transaction_T026,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Device_D030,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Transaction_T090,http://example.org/fraud#timestamp,2025-02-02 07:36:49
http://example.org/fraud#Transaction_T045,http://example.org/fraud#location,Danielsbury
http://example.org/fraud#Account_A077,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U077
http://example.org/fraud#Account_A015,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U050,http://example.org/fraud#ipAddress,192.168.68.87
http://example.org/fraud#Account_A019,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Device_D082,http://example.org/fraud#geolocation,"66.153, 118.4095"
http://example.org/fraud#Transaction_T015,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Account_A029,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Account_A011,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Device_D025,http://example.org/fraud#lastUsedTimestamp,2025-01-10 14:46:46
http://example.org/fraud#Device_D071,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Transaction_T009,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A060
http://example.org/fraud#Account_A050,http://example.org/fraud#accountType,Savings
http://example.org/fraud#User_U067,http://example.org/fraud#address,"2806 Steven Junctions Apt. 417, West Michelleland, NC 80044"
http://example.org/fraud#User_U075,http://example.org/fraud#email,martinezmichael@hotmail.com
http://example.org/fraud#Merchant_M005,http://example.org/fraud#name,Thomas Inc
http://example.org/fraud#Device_D054,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T091,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A076
http://example.org/fraud#Account_A002,http://example.org/fraud#balance,8102.4
http://example.org/fraud#Device_D031,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Transaction_T042,http://example.org/fraud#amount,597.91
http://example.org/fraud#Account_A034,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Account_A043,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Transaction_T092,http://example.org/fraud#location,South Frankfurt
http://example.org/fraud#Device_D100,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Transaction_T015,http://example.org/fraud#timestamp,2025-01-12 04:19:54
http://example.org/fraud#User_U021,http://example.org/fraud#address,"711 Lori Ferry, New Matthewland, MO 16219"
http://example.org/fraud#Device_D012,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Account_A070,http://example.org/fraud#balance,768.26
http://example.org/fraud#Transaction_T084,http://example.org/fraud#timestamp,2025-01-24 09:45:13
http://example.org/fraud#User_U062,http://example.org/fraud#phone,(190)819-5226
http://example.org/fraud#User_U017,http://example.org/fraud#email,travis63@hotmail.com
http://example.org/fraud#Account_A083,http://example.org/fraud#balance,5885.64
http://example.org/fraud#Device_D021,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#User_U039,http://example.org/fraud#ipAddress,10.198.43.125
http://example.org/fraud#Merchant_M006,http://example.org/fraud#location,West Jeanborough
http://example.org/fraud#Transaction_T086,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A071
http://example.org/fraud#Device_D043,http://example.org/fraud#deviceOS,Windows
http://example.org/fraud#Account_A088,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Transaction_T049,http://example.org/fraud#location,Hernandezmouth
http://example.org/fraud#Account_A057,http://example.org/fraud#accountType,Savings
http://example.org/fraud#User_U032,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U037,http://example.org/fraud#ipAddress,172.29.141.114
http://example.org/fraud#Transaction_T028,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Transaction_T018,http://example.org/fraud#amount,1861.64
http://example.org/fraud#User_U011,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U054,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Merchant_M009,http://example.org/fraud#category,Travel
http://example.org/fraud#Transaction_T054,http://example.org/fraud#location,Port Michaelview
http://example.org/fraud#User_U026,http://example.org/fraud#ipAddress,10.9.48.48
http://example.org/fraud#Account_A013,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Device_D048,http://example.org/fraud#deviceOS,iOS
http://example.org/fraud#Transaction_T006,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Device_D008,http://example.org/fraud#deviceOS,Android
http://example.org/fraud#Transaction_T078,http://example.org/fraud#location,South Tiffany
http://example.org/fraud#Account_A091,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U056,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U059,http://example.org/fraud#address,"PSC 2175, Box 3329, APO AP 03970"
http://example.org/fraud#User_U076,http://example.org/fraud#address,"25913 Barnett Ramp, Lake Hannah, NV 59660"
http://example.org/fraud#Account_A040,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Transaction_T074,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M008
http://example.org/fraud#User_U057,http://example.org/fraud#address,"026 Richard Plain, Davidstad, CA 96950"
http://example.org/fraud#User_U079,http://example.org/fraud#email,christophermorgan@yahoo.com
http://example.org/fraud#Device_D035,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Transaction_T093,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M003
http://example.org/fraud#Account_A067,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Device_D070,http://example.org/fraud#geolocation,"54.5629, -146.1789"
http://example.org/fraud#Account_A034,http://example.org/fraud#balance,8135.99
http://example.org/fraud#Account_A015,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Device_D031,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T100,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A049
http://example.org/fraud#Transaction_T009,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M003
http://example.org/fraud#Transaction_T045,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Device_D024,http://example.org/fraud#lastUsedTimestamp,2025-01-15 10:55:43
http://example.org/fraud#User_U098,http://example.org/fraud#email,thomasdarren@garcia.info
http://example.org/fraud#Transaction_T013,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A058
http://example.org/fraud#User_U005,http://example.org/fraud#ipAddress,10.144.133.215
http://example.org/fraud#Account_A089,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Transaction_T093,http://example.org/fraud#amount,2996.29
http://example.org/fraud#User_U073,http://example.org/fraud#ipAddress,172.16.245.166
http://example.org/fraud#Transaction_T041,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M006
http://example.org/fraud#Account_A001,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#Transaction_T077,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Transaction_T003,http://example.org/fraud#timestamp,2025-01-29 17:40:09
http://example.org/fraud#Transaction_T047,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U050,http://example.org/fraud#email,vanessalucas@hotmail.com
http://example.org/fraud#User_U019,http://example.org/fraud#phone,7887793785
http://example.org/fraud#Device_D073,http://example.org/fraud#geolocation,"-52.0141, -80.211"
http://example.org/fraud#User_U092,http://example.org/fraud#address,"667 Norton Spring, South Jacobfurt, ME 37110"
http://example.org/fraud#User_U035,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U066,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Transaction_T047,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M013
http://example.org/fraud#Transaction_T055,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Device_D023,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Account_A030,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U041,http://example.org/fraud#phone,213.436.4019
http://example.org/fraud#Account_A092,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Account_A081,http://example.org/fraud#accountType,Checking
http://example.org/fraud#User_U022,http://example.org/fraud#ipAddress,172.16.35.52
http://example.org/fraud#Transaction_T086,http://example.org/fraud#location,Maynardshire
http://example.org/fraud#Transaction_T047,http://example.org/fraud#location,New Jamesberg
http://example.org/fraud#User_U004,http://example.org/fraud#phone,(995)896-0463x205
http://example.org/fraud#Device_D062,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#User_U016,http://example.org/fraud#phone,787-958-3268x4179
http://example.org/fraud#User_U093,http://example.org/fraud#address,"182 Angela Summit Apt. 014, Cynthiastad, TN 57870"
http://example.org/fraud#User_U093,http://example.org/fraud#ipAddress,172.23.34.151
http://example.org/fraud#Merchant_M011,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#Transaction_T066,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#User_U029,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U047,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Transaction_T098,http://example.org/fraud#location,Kristamouth
http://example.org/fraud#Transaction_T073,http://example.org/fraud#timestamp,2025-01-23 02:14:26
http://example.org/fraud#Device_D034,http://example.org/fraud#lastUsedTimestamp,2025-01-31 04:43:37
http://example.org/fraud#Transaction_T094,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M012
http://example.org/fraud#Account_A052,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U052
http://example.org/fraud#Device_D076,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Device_D054,http://example.org/fraud#lastUsedTimestamp,2025-01-22 17:52:13
http://example.org/fraud#Transaction_T077,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A065
http://example.org/fraud#User_U081,http://example.org/fraud#email,charles92@russell.com
http://example.org/fraud#Device_D016,http://example.org/fraud#lastUsedTimestamp,2025-02-06 00:46:31
http://example.org/fraud#Transaction_T031,http://example.org/fraud#timestamp,2025-01-18 23:04:48
http://example.org/fraud#Transaction_T068,http://example.org/fraud#location,East Davidstad
http://example.org/fraud#User_U025,http://example.org/fraud#email,peggy76@yahoo.com
http://example.org/fraud#Device_D009,http://example.org/fraud#lastUsedTimestamp,2025-02-09 06:42:04
http://example.org/fraud#Transaction_T071,http://example.org/fraud#timestamp,2025-02-10 15:33:31
http://example.org/fraud#Account_A075,http://example.org/fraud#balance,3920.16
http://example.org/fraud#Account_A003,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Account_A051,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U051
http://example.org/fraud#Account_A049,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U054,http://example.org/fraud#ipAddress,172.29.0.185
http://example.org/fraud#Account_A021,http://example.org/fraud#accountType,Checking
http://example.org/fraud#User_U059,http://example.org/fraud#email,bcastillo@hotmail.com
http://example.org/fraud#Device_D042,http://example.org/fraud#geolocation,"-74.2218, 156.4162"
http://example.org/fraud#Device_D018,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Transaction_T091,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U070,http://example.org/fraud#phone,(549)792-6093
http://example.org/fraud#Transaction_T073,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Transaction_T097,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M003
http://example.org/fraud#User_U002,http://example.org/fraud#phone,696.539.1075x4801
http://example.org/fraud#User_U040,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U095,http://example.org/fraud#address,"46107 Derrick Crescent, Lisashire, SD 30436"
http://example.org/fraud#Device_D085,http://example.org/fraud#lastUsedTimestamp,2025-01-27 01:17:16
http://example.org/fraud#User_U070,http://example.org/fraud#email,burnsangela@silva-whitaker.org
http://example.org/fraud#User_U068,http://example.org/fraud#name,Tonya Li
http://example.org/fraud#Account_A022,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U022
http://example.org/fraud#User_U078,http://example.org/fraud#name,Kelsey Henry
http://example.org/fraud#Transaction_T069,http://example.org/fraud#timestamp,2025-02-01 17:45:18
http://example.org/fraud#Device_D029,http://example.org/fraud#deviceOS,iOS
http://example.org/fraud#Account_A080,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#User_U090,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U055,http://example.org/fraud#phone,0817827253
http://example.org/fraud#Transaction_T013,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M004
http://example.org/fraud#Account_A046,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Account_A078,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Account_A024,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Transaction_T059,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Transaction_T064,http://example.org/fraud#timestamp,2025-01-20 08:34:41
http://example.org/fraud#Device_D097,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#User_U011,http://example.org/fraud#name,Tim Rangel
http://example.org/fraud#User_U082,http://example.org/fraud#phone,001-813-788-4780x025
http://example.org/fraud#Account_A042,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U042
http://example.org/fraud#Transaction_T046,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A092
http://example.org/fraud#User_U011,http://example.org/fraud#dateJoined,2025-02-03T00:00:00
http://example.org/fraud#User_U074,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Account_A062,http://example.org/fraud#balance,202.9
http://example.org/fraud#Transaction_T062,http://example.org/fraud#timestamp,2025-02-09 05:03:09
http://example.org/fraud#User_U099,http://example.org/fraud#name,Stephen Medina
http://example.org/fraud#Account_A048,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Transaction_T066,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Account_A083,http://example.org/fraud#accountType,Checking
http://example.org/fraud#User_U022,http://example.org/fraud#name,Kristen Carlson
http://example.org/fraud#User_U073,http://example.org/fraud#email,xyoung@perez-butler.com
http://example.org/fraud#Transaction_T048,http://example.org/fraud#amount,3489.83
http://example.org/fraud#User_U038,http://example.org/fraud#address,"95155 Matthew Villages Suite 681, Lake Deborahfurt, FL 78799"
http://example.org/fraud#User_U032,http://example.org/fraud#email,nicole70@ferguson-ortiz.net
http://example.org/fraud#User_U031,http://example.org/fraud#email,deckerjanet@gmail.com
http://example.org/fraud#Device_D098,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Transaction_T042,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A090
http://example.org/fraud#Device_D047,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Transaction_T065,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Device_D016,http://example.org/fraud#geolocation,"-42.4086, -102.5062"
http://example.org/fraud#Account_A074,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U074
http://example.org/fraud#Account_A019,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Transaction_T004,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Transaction_T020,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A072
http://example.org/fraud#Device_D100,http://example.org/fraud#deviceOS,iOS
http://example.org/fraud#User_U017,http://example.org/fraud#ipAddress,172.17.51.21
http://example.org/fraud#User_U083,http://example.org/fraud#ipAddress,192.168.2.234
http://example.org/fraud#User_U097,http://example.org/fraud#name,Norman Thomas
http://example.org/fraud#Account_A005,http://example.org/fraud#balance,7188.04
http://example.org/fraud#Account_A011,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U024,http://example.org/fraud#address,"036 Rodriguez Vista, Christianshire, ID 51820"
http://example.org/fraud#Account_A021,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U021
http://example.org/fraud#Device_D018,http://example.org/fraud#geolocation,"20.2028, 172.0304"
http://example.org/fraud#User_U089,http://example.org/fraud#phone,+1-473-002-9918x99438
http://example.org/fraud#Transaction_T031,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Transaction_T065,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M011
http://example.org/fraud#Account_A100,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#User_U056,http://example.org/fraud#dateJoined,2025-01-05T00:00:00
http://example.org/fraud#Account_A075,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U075
http://example.org/fraud#User_U003,http://example.org/fraud#address,"691 Castro Wells, Smithburgh, AL 54514"
http://example.org/fraud#Transaction_T036,http://example.org/fraud#amount,899.88
http://example.org/fraud#Transaction_T038,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A082
http://example.org/fraud#User_U074,http://example.org/fraud#email,reedjulia@king.info
http://example.org/fraud#Transaction_T027,http://example.org/fraud#amount,2180.88
http://example.org/fraud#Transaction_T088,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A052
http://example.org/fraud#Transaction_T090,http://example.org/fraud#amount,527.03
http://example.org/fraud#Account_A049,http://example.org/fraud#balance,8398.8
http://example.org/fraud#Account_A002,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U002
http://example.org/fraud#Transaction_T039,http://example.org/fraud#location,South Karen
http://example.org/fraud#Device_D025,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Transaction_T027,http://example.org/fraud#location,East Michael
http://example.org/fraud#Device_D086,http://example.org/fraud#geolocation,"-70.7683, -111.8208"
http://example.org/fraud#Transaction_T011,http://example.org/fraud#timestamp,2025-02-07 09:55:11
http://example.org/fraud#User_U023,http://example.org/fraud#address,"USNV Chang, FPO AA 59063"
http://example.org/fraud#Device_D091,http://example.org/fraud#geolocation,"84.781, -26.8699"
http://example.org/fraud#Transaction_T037,http://example.org/fraud#timestamp,2025-01-05 18:08:39
http://example.org/fraud#User_U061,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Transaction_T054,http://example.org/fraud#timestamp,2025-01-09 10:56:28
http://example.org/fraud#Device_D001,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T030,http://example.org/fraud#amount,1881.35
http://example.org/fraud#Account_A098,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U098
http://example.org/fraud#User_U001,http://example.org/fraud#email,loganwagner@yahoo.com
http://example.org/fraud#Merchant_M004,http://example.org/fraud#location,East Kristophermouth
http://example.org/fraud#Device_D038,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#User_U019,http://example.org/fraud#email,ustrickland@schroeder-flores.com
http://example.org/fraud#Device_D051,http://example.org/fraud#lastUsedTimestamp,2025-01-21 09:40:05
http://example.org/fraud#Account_A080,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Transaction_T004,http://example.org/fraud#amount,719.63
http://example.org/fraud#User_U006,http://example.org/fraud#email,dgarcia@yahoo.com
http://example.org/fraud#Device_D051,http://example.org/fraud#geolocation,"55.7319, 46.5334"
http://example.org/fraud#Transaction_T008,http://example.org/fraud#timestamp,2025-01-06 09:38:16
http://example.org/fraud#Device_D098,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Device_D028,http://example.org/fraud#geolocation,"-21.6483, -89.7239"
http://example.org/fraud#Transaction_T031,http://example.org/fraud#location,Port Sarahton
http://example.org/fraud#Transaction_T028,http://example.org/fraud#amount,4365.28
http://example.org/fraud#Device_D036,http://example.org/fraud#geolocation,"48.6909, -52.8875"
http://example.org/fraud#User_U055,http://example.org/fraud#email,gardnerleroy@yahoo.com
http://example.org/fraud#Device_D058,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#User_U019,http://example.org/fraud#dateJoined,2025-02-09T00:00:00
http://example.org/fraud#Device_D064,http://example.org/fraud#deviceOS,Android
http://example.org/fraud#Transaction_T070,http://example.org/fraud#amount,2800.55
http://example.org/fraud#User_U001,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U024,http://example.org/fraud#ipAddress,192.168.177.243
http://example.org/fraud#Device_D078,http://example.org/fraud#deviceOS,Windows
http://example.org/fraud#User_U041,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U093,http://example.org/fraud#phone,545-263-7776x8294
